date,GROUP,Interest,REGION
2016-11-06,Keith Ape,17,US
2016-11-13,Keith Ape,17,US
2016-11-20,Keith Ape,20,US
2016-11-27,Keith Ape,20,US
2016-12-04,Keith Ape,19,US
2016-12-11,Keith Ape,18,US
2016-12-18,Keith Ape,18,US
2016-12-25,Keith Ape,19,US
2017-01-01,Keith Ape,10,US
2017-01-08,Keith Ape,19,US
2017-01-15,Keith Ape,19,US
2017-01-22,Keith Ape,11,US
2017-01-29,Keith Ape,15,US
2017-02-05,Keith Ape,9,US
2017-02-12,Keith Ape,12,US
2017-02-19,Keith Ape,21,US
2017-02-26,Keith Ape,15,US
2017-03-05,Keith Ape,15,US
2017-03-12,Keith Ape,9,US
2017-03-19,Keith Ape,14,US
2017-03-26,Keith Ape,11,US
2017-04-02,Keith Ape,11,US
2017-04-09,Keith Ape,26,US
2017-04-16,Keith Ape,13,US
2017-04-23,Keith Ape,6,US
2017-04-30,Keith Ape,19,US
2017-05-07,Keith Ape,61,US
2017-05-14,Keith Ape,50,US
2017-05-21,Keith Ape,36,US
2017-05-28,Keith Ape,32,US
2017-06-04,Keith Ape,46,US
2017-06-11,Keith Ape,19,US
2017-06-18,Keith Ape,14,US
2017-06-25,Keith Ape,24,US
2017-07-02,Keith Ape,28,US
2017-07-09,Keith Ape,20,US
2017-07-16,Keith Ape,18,US
2017-07-23,Keith Ape,14,US
2017-07-30,Keith Ape,13,US
2017-08-06,Keith Ape,10,US
2017-08-13,Keith Ape,13,US
2017-08-20,Keith Ape,17,US
2017-08-27,Keith Ape,17,US
2017-09-03,Keith Ape,22,US
2017-09-10,Keith Ape,17,US
2017-09-17,Keith Ape,18,US
2017-09-24,Keith Ape,16,US
2017-10-01,Keith Ape,34,US
2017-10-08,Keith Ape,23,US
2017-10-15,Keith Ape,20,US
2017-10-22,Keith Ape,16,US
2017-10-29,Keith Ape,19,US
2017-11-05,Keith Ape,14,US
2017-11-12,Keith Ape,14,US
2017-11-19,Keith Ape,13,US
2017-11-26,Keith Ape,9,US
2017-12-03,Keith Ape,12,US
2017-12-10,Keith Ape,10,US
2017-12-17,Keith Ape,12,US
2017-12-24,Keith Ape,11,US
2017-12-31,Keith Ape,9,US
2018-01-07,Keith Ape,10,US
2018-01-14,Keith Ape,9,US
2018-01-21,Keith Ape,11,US
2018-01-28,Keith Ape,9,US
2018-02-04,Keith Ape,7,US
2018-02-11,Keith Ape,9,US
2018-02-18,Keith Ape,8,US
2018-02-25,Keith Ape,6,US
2018-03-04,Keith Ape,7,US
2018-03-11,Keith Ape,6,US
2018-03-18,Keith Ape,6,US
2018-03-25,Keith Ape,7,US
2018-04-01,Keith Ape,8,US
2018-04-08,Keith Ape,6,US
2018-04-15,Keith Ape,6,US
2018-04-22,Keith Ape,7,US
2018-04-29,Keith Ape,5,US
2018-05-06,Keith Ape,6,US
2018-05-13,Keith Ape,7,US
2018-05-20,Keith Ape,7,US
2018-05-27,Keith Ape,6,US
2018-06-03,Keith Ape,6,US
2018-06-10,Keith Ape,4,US
2018-06-17,Keith Ape,7,US
2018-06-24,Keith Ape,6,US
2018-07-01,Keith Ape,4,US
2018-07-08,Keith Ape,5,US
2018-07-15,Keith Ape,5,US
2018-07-22,Keith Ape,7,US
2018-07-29,Keith Ape,6,US
2018-08-05,Keith Ape,6,US
2018-08-12,Keith Ape,4,US
2018-08-19,Keith Ape,4,US
2018-08-26,Keith Ape,5,US
2018-09-02,Keith Ape,7,US
2018-09-09,Keith Ape,5,US
2018-09-16,Keith Ape,5,US
2018-09-23,Keith Ape,5,US
2018-09-30,Keith Ape,6,US
2018-10-07,Keith Ape,9,US
2018-10-14,Keith Ape,8,US
2018-10-21,Keith Ape,6,US
2018-10-28,Keith Ape,6,US
2018-11-04,Keith Ape,5,US
2018-11-11,Keith Ape,5,US
2018-11-18,Keith Ape,5,US
2018-11-25,Keith Ape,5,US
2018-12-02,Keith Ape,5,US
2018-12-09,Keith Ape,5,US
2018-12-16,Keith Ape,4,US
2018-12-23,Keith Ape,3,US
2018-12-30,Keith Ape,6,US
2019-01-06,Keith Ape,8,US
2019-01-13,Keith Ape,4,US
2019-01-20,Keith Ape,4,US
2019-01-27,Keith Ape,3,US
2019-02-03,Keith Ape,4,US
2019-02-10,Keith Ape,3,US
2019-02-17,Keith Ape,4,US
2019-02-24,Keith Ape,4,US
2019-03-03,Keith Ape,3,US
2019-03-10,Keith Ape,5,US
2019-03-17,Keith Ape,3,US
2019-03-24,Keith Ape,4,US
2019-03-31,Keith Ape,4,US
2019-04-07,Keith Ape,4,US
2019-04-14,Keith Ape,4,US
2019-04-21,Keith Ape,4,US
2019-04-28,Keith Ape,4,US
2019-05-05,Keith Ape,3,US
2019-05-12,Keith Ape,3,US
2019-05-19,Keith Ape,5,US
2019-05-26,Keith Ape,1,US
2015-01-04,Kohh,22,US
2015-01-11,Kohh,12,US
2015-01-18,Kohh,21,US
2015-01-25,Kohh,10,US
2015-02-01,Kohh,69,US
2015-02-08,Kohh,100,US
2015-02-15,Kohh,55,US
2015-02-22,Kohh,39,US
2015-03-01,Kohh,50,US
2015-03-08,Kohh,53,US
2015-03-15,Kohh,32,US
2015-03-22,Kohh,53,US
2015-03-29,Kohh,11,US
2015-04-05,Kohh,33,US
2015-04-12,Kohh,11,US
2015-04-19,Kohh,37,US
2015-04-26,Kohh,11,US
2015-05-03,Kohh,11,US
2015-05-10,Kohh,44,US
2015-05-17,Kohh,11,US
2015-05-24,Kohh,0,US
2015-05-31,Kohh,12,US
2015-06-07,Kohh,48,US
2015-06-14,Kohh,24,US
2015-06-21,Kohh,24,US
2015-06-28,Kohh,12,US
2015-07-05,Kohh,24,US
2015-07-12,Kohh,30,US
2015-07-19,Kohh,59,US
2015-07-26,Kohh,35,US
2015-08-02,Kohh,18,US
2015-08-09,Kohh,42,US
2015-08-16,Kohh,24,US
2015-08-23,Kohh,17,US
2015-08-30,Kohh,0,US
2015-09-06,Kohh,23,US
2015-09-13,Kohh,22,US
2015-09-20,Kohh,17,US
2015-09-27,Kohh,28,US
2015-10-04,Kohh,28,US
2015-10-11,Kohh,11,US
2015-10-18,Kohh,27,US
2015-10-25,Kohh,21,US
2015-11-01,Kohh,11,US
2015-11-08,Kohh,36,US
2015-11-15,Kohh,11,US
2015-11-22,Kohh,34,US
2015-11-29,Kohh,27,US
2015-12-06,Kohh,42,US
2015-12-13,Kohh,43,US
2015-12-20,Kohh,19,US
2015-12-27,Kohh,25,US
2016-01-03,Kohh,18,US
2016-01-10,Kohh,22,US
2016-01-17,Kohh,33,US
2016-01-24,Kohh,37,US
2016-01-31,Kohh,27,US
2016-02-07,Kohh,21,US
2016-02-14,Kohh,32,US
2016-02-21,Kohh,16,US
2016-02-28,Kohh,11,US
2016-03-06,Kohh,16,US
2016-03-13,Kohh,21,US
2016-03-20,Kohh,23,US
2016-03-27,Kohh,21,US
2016-04-03,Kohh,10,US
2016-04-10,Kohh,16,US
2016-04-17,Kohh,17,US
2016-04-24,Kohh,22,US
2016-05-01,Kohh,23,US
2016-05-08,Kohh,18,US
2016-05-15,Kohh,36,US
2016-05-22,Kohh,19,US
2016-05-29,Kohh,14,US
2016-06-05,Kohh,13,US
2016-06-12,Kohh,14,US
2016-06-19,Kohh,28,US
2016-06-26,Kohh,14,US
2016-07-03,Kohh,0,US
2016-07-10,Kohh,21,US
2016-07-17,Kohh,0,US
2016-07-24,Kohh,28,US
2016-07-31,Kohh,50,US
2016-08-07,Kohh,21,US
2016-08-14,Kohh,14,US
2016-08-21,Kohh,41,US
2016-08-28,Kohh,20,US
2016-09-04,Kohh,27,US
2016-09-11,Kohh,39,US
2016-09-18,Kohh,0,US
2016-09-25,Kohh,45,US
2016-10-02,Kohh,38,US
2016-10-09,Kohh,13,US
2016-10-16,Kohh,12,US
2016-10-23,Kohh,0,US
2016-10-30,Kohh,38,US
2016-11-06,Kohh,25,US
2016-11-13,Kohh,25,US
2016-11-20,Kohh,0,US
2016-11-27,Kohh,12,US
2016-12-04,Kohh,11,US
2016-12-11,Kohh,24,US
2016-12-18,Kohh,13,US
2016-12-25,Kohh,30,US
2017-01-01,Kohh,14,US
2017-01-08,Kohh,0,US
2017-01-15,Kohh,37,US
2017-01-22,Kohh,12,US
2017-01-29,Kohh,18,US
2017-02-05,Kohh,24,US
2017-02-12,Kohh,12,US
2017-02-19,Kohh,24,US
2017-02-26,Kohh,12,US
2017-03-05,Kohh,12,US
2017-03-12,Kohh,0,US
2017-03-19,Kohh,25,US
2017-03-26,Kohh,12,US
2017-04-02,Kohh,0,US
2017-04-09,Kohh,13,US
2017-04-16,Kohh,13,US
2017-04-23,Kohh,25,US
2017-04-30,Kohh,0,US
2017-05-07,Kohh,25,US
2017-05-14,Kohh,13,US
2017-05-21,Kohh,14,US
2017-05-28,Kohh,30,US
2017-06-04,Kohh,15,US
2017-06-11,Kohh,0,US
2017-06-18,Kohh,16,US
2017-06-25,Kohh,16,US
2017-07-02,Kohh,17,US
2017-07-09,Kohh,0,US
2017-07-16,Kohh,16,US
2017-07-23,Kohh,0,US
2017-07-30,Kohh,10,US
2017-08-06,Kohh,7,US
2017-08-13,Kohh,6,US
2017-08-20,Kohh,4,US
2017-08-27,Kohh,5,US
2017-09-03,Kohh,6,US
2017-09-10,Kohh,4,US
2017-09-17,Kohh,4,US
2017-09-24,Kohh,4,US
2017-10-01,Kohh,9,US
2017-10-08,Kohh,5,US
2017-10-15,Kohh,5,US
2017-10-22,Kohh,4,US
2017-10-29,Kohh,2,US
2017-11-05,Kohh,7,US
2017-11-12,Kohh,8,US
2017-11-19,Kohh,4,US
2017-11-26,Kohh,6,US
2017-12-03,Kohh,5,US
2017-12-10,Kohh,2,US
2017-12-17,Kohh,4,US
2017-12-24,Kohh,4,US
2017-12-31,Kohh,2,US
2018-01-07,Kohh,4,US
2018-01-14,Kohh,7,US
2018-01-21,Kohh,3,US
2018-01-28,Kohh,3,US
2018-02-04,Kohh,4,US
2018-02-11,Kohh,3,US
2018-02-18,Kohh,6,US
2018-02-25,Kohh,5,US
2018-03-04,Kohh,4,US
2018-03-11,Kohh,2,US
2018-03-18,Kohh,4,US
2018-03-25,Kohh,4,US
2018-04-01,Kohh,4,US
2018-04-08,Kohh,6,US
2018-04-15,Kohh,4,US
2018-04-22,Kohh,4,US
2018-04-29,Kohh,2,US
2018-05-06,Kohh,2,US
2018-05-13,Kohh,3,US
2018-05-20,Kohh,2,US
2018-05-27,Kohh,7,US
2018-06-03,Kohh,2,US
2018-06-10,Kohh,10,US
2018-06-17,Kohh,3,US
2018-06-24,Kohh,5,US
2018-07-01,Kohh,4,US
2018-07-08,Kohh,3,US
2018-07-15,Kohh,1,US
2018-07-22,Kohh,3,US
2018-07-29,Kohh,2,US
2018-08-05,Kohh,5,US
2018-08-12,Kohh,3,US
2018-08-19,Kohh,3,US
2018-08-26,Kohh,2,US
2018-09-02,Kohh,3,US
2018-09-09,Kohh,3,US
2018-09-16,Kohh,5,US
2018-09-23,Kohh,5,US
2018-09-30,Kohh,4,US
2018-10-07,Kohh,4,US
2018-10-14,Kohh,4,US
2018-10-21,Kohh,3,US
2018-10-28,Kohh,5,US
2018-11-04,Kohh,6,US
2018-11-11,Kohh,4,US
2018-11-18,Kohh,4,US
2018-11-25,Kohh,2,US
2018-12-02,Kohh,4,US
2018-12-09,Kohh,4,US
2018-12-16,Kohh,2,US
2018-12-23,Kohh,1,US
2018-12-30,Kohh,4,US
2019-01-06,Kohh,3,US
2019-01-13,Kohh,6,US
2019-01-20,Kohh,2,US
2019-01-27,Kohh,4,US
2019-02-03,Kohh,4,US
2019-02-10,Kohh,3,US
2019-02-17,Kohh,1,US
2019-02-24,Kohh,3,US
2019-03-03,Kohh,4,US
2019-03-10,Kohh,4,US
2019-03-17,Kohh,4,US
2019-03-24,Kohh,3,US
2019-03-31,Kohh,4,US
2019-04-07,Kohh,5,US
2019-04-14,Kohh,5,US
2019-04-21,Kohh,4,US
2019-04-28,Kohh,5,US
2019-05-05,Kohh,3,US
2019-05-12,Kohh,10,US
2019-05-19,Kohh,5,US
2019-05-26,Kohh,3,US
2015-01-04,Vince Staples,9,US
2015-01-11,Vince Staples,25,US
2015-01-18,Vince Staples,19,US
2015-01-25,Vince Staples,24,US
2015-02-01,Vince Staples,18,US
2015-02-08,Vince Staples,11,US
2015-02-15,Vince Staples,11,US
2015-02-22,Vince Staples,22,US
2015-03-01,Vince Staples,14,US
2015-03-08,Vince Staples,16,US
2015-03-15,Vince Staples,4,US
2015-03-22,Vince Staples,15,US
2015-03-29,Vince Staples,11,US
2015-04-05,Vince Staples,20,US
2015-04-12,Vince Staples,18,US
2015-04-19,Vince Staples,16,US
2015-04-26,Vince Staples,12,US
2015-05-03,Vince Staples,32,US
2015-05-10,Vince Staples,40,US
2015-05-17,Vince Staples,25,US
2015-05-24,Vince Staples,27,US
2015-05-31,Vince Staples,32,US
2015-06-07,Vince Staples,37,US
2015-06-14,Vince Staples,50,US
2015-06-21,Vince Staples,81,US
2015-06-28,Vince Staples,100,US
2015-07-05,Vince Staples,91,US
2015-07-12,Vince Staples,52,US
2015-07-19,Vince Staples,58,US
2015-07-26,Vince Staples,39,US
2015-08-02,Vince Staples,52,US
2015-08-09,Vince Staples,32,US
2015-08-16,Vince Staples,48,US
2015-08-23,Vince Staples,42,US
2015-08-30,Vince Staples,51,US
2015-09-06,Vince Staples,43,US
2015-09-13,Vince Staples,47,US
2015-09-20,Vince Staples,36,US
2015-09-27,Vince Staples,22,US
2015-10-04,Vince Staples,42,US
2015-10-11,Vince Staples,45,US
2015-10-18,Vince Staples,18,US
2015-10-25,Vince Staples,50,US
2015-11-01,Vince Staples,31,US
2015-11-08,Vince Staples,40,US
2015-11-15,Vince Staples,37,US
2015-11-22,Vince Staples,27,US
2015-11-29,Vince Staples,39,US
2015-12-06,Vince Staples,36,US
2015-12-13,Vince Staples,34,US
2015-12-20,Vince Staples,36,US
2015-12-27,Vince Staples,34,US
2016-01-03,Vince Staples,43,US
2016-01-10,Vince Staples,22,US
2016-01-17,Vince Staples,23,US
2016-01-24,Vince Staples,46,US
2016-01-31,Vince Staples,30,US
2016-02-07,Vince Staples,34,US
2016-02-14,Vince Staples,32,US
2016-02-21,Vince Staples,41,US
2016-02-28,Vince Staples,32,US
2016-03-06,Vince Staples,37,US
2016-03-13,Vince Staples,36,US
2016-03-20,Vince Staples,29,US
2016-03-27,Vince Staples,31,US
2016-04-03,Vince Staples,19,US
2016-04-10,Vince Staples,16,US
2016-04-17,Vince Staples,32,US
2016-04-24,Vince Staples,44,US
2016-05-01,Vince Staples,35,US
2016-05-08,Vince Staples,37,US
2016-05-15,Vince Staples,22,US
2016-05-22,Vince Staples,23,US
2016-05-29,Vince Staples,36,US
2016-06-05,Vince Staples,33,US
2016-06-12,Vince Staples,17,US
2016-06-19,Vince Staples,22,US
2016-06-26,Vince Staples,16,US
2016-07-03,Vince Staples,23,US
2016-07-10,Vince Staples,12,US
2016-07-17,Vince Staples,30,US
2016-07-24,Vince Staples,41,US
2016-07-31,Vince Staples,24,US
2016-08-07,Vince Staples,22,US
2016-08-14,Vince Staples,16,US
2016-08-21,Vince Staples,40,US
2016-08-28,Vince Staples,43,US
2016-09-04,Vince Staples,48,US
2016-09-11,Vince Staples,32,US
2016-09-18,Vince Staples,32,US
2016-09-25,Vince Staples,39,US
2016-10-02,Vince Staples,60,US
2016-10-09,Vince Staples,32,US
2016-10-16,Vince Staples,19,US
2016-10-23,Vince Staples,29,US
2016-10-30,Vince Staples,30,US
2016-11-06,Vince Staples,28,US
2016-11-13,Vince Staples,21,US
2016-11-20,Vince Staples,38,US
2016-11-27,Vince Staples,22,US
2016-12-04,Vince Staples,13,US
2016-12-11,Vince Staples,32,US
2016-12-18,Vince Staples,26,US
2016-12-25,Vince Staples,23,US
2017-01-01,Vince Staples,23,US
2017-01-08,Vince Staples,28,US
2017-01-15,Vince Staples,23,US
2017-01-22,Vince Staples,32,US
2017-01-29,Vince Staples,13,US
2017-02-05,Vince Staples,8,US
2017-02-12,Vince Staples,37,US
2017-02-19,Vince Staples,19,US
2017-02-26,Vince Staples,20,US
2017-03-05,Vince Staples,36,US
2017-03-12,Vince Staples,19,US
2017-03-19,Vince Staples,38,US
2017-03-26,Vince Staples,31,US
2017-04-02,Vince Staples,42,US
2017-04-09,Vince Staples,22,US
2017-04-16,Vince Staples,23,US
2017-04-23,Vince Staples,21,US
2017-04-30,Vince Staples,27,US
2017-05-07,Vince Staples,23,US
2017-05-14,Vince Staples,32,US
2017-05-21,Vince Staples,33,US
2017-05-28,Vince Staples,21,US
2017-06-04,Vince Staples,23,US
2017-06-11,Vince Staples,36,US
2017-06-18,Vince Staples,64,US
2017-06-25,Vince Staples,67,US
2017-07-02,Vince Staples,41,US
2017-07-09,Vince Staples,27,US
2017-07-16,Vince Staples,31,US
2017-07-23,Vince Staples,29,US
2017-07-30,Vince Staples,30,US
2017-08-06,Vince Staples,33,US
2017-08-13,Vince Staples,26,US
2017-08-20,Vince Staples,22,US
2017-08-27,Vince Staples,24,US
2017-09-03,Vince Staples,25,US
2017-09-10,Vince Staples,24,US
2017-09-17,Vince Staples,20,US
2017-09-24,Vince Staples,19,US
2017-10-01,Vince Staples,22,US
2017-10-08,Vince Staples,23,US
2017-10-15,Vince Staples,34,US
2017-10-22,Vince Staples,20,US
2017-10-29,Vince Staples,17,US
2017-11-05,Vince Staples,22,US
2017-11-12,Vince Staples,22,US
2017-11-19,Vince Staples,19,US
2017-11-26,Vince Staples,18,US
2017-12-03,Vince Staples,21,US
2017-12-10,Vince Staples,26,US
2017-12-17,Vince Staples,18,US
2017-12-24,Vince Staples,17,US
2017-12-31,Vince Staples,19,US
2018-01-07,Vince Staples,21,US
2018-01-14,Vince Staples,17,US
2018-01-21,Vince Staples,19,US
2018-01-28,Vince Staples,19,US
2018-02-04,Vince Staples,19,US
2018-02-11,Vince Staples,21,US
2018-02-18,Vince Staples,19,US
2018-02-25,Vince Staples,19,US
2018-03-04,Vince Staples,23,US
2018-03-11,Vince Staples,20,US
2018-03-18,Vince Staples,21,US
2018-03-25,Vince Staples,16,US
2018-04-01,Vince Staples,17,US
2018-04-08,Vince Staples,17,US
2018-04-15,Vince Staples,25,US
2018-04-22,Vince Staples,17,US
2018-04-29,Vince Staples,15,US
2018-05-06,Vince Staples,21,US
2018-05-13,Vince Staples,16,US
2018-05-20,Vince Staples,15,US
2018-05-27,Vince Staples,15,US
2018-06-03,Vince Staples,16,US
2018-06-10,Vince Staples,13,US
2018-06-17,Vince Staples,14,US
2018-06-24,Vince Staples,12,US
2018-07-01,Vince Staples,15,US
2018-07-08,Vince Staples,15,US
2018-07-15,Vince Staples,14,US
2018-07-22,Vince Staples,13,US
2018-07-29,Vince Staples,13,US
2018-08-05,Vince Staples,11,US
2018-08-12,Vince Staples,12,US
2018-08-19,Vince Staples,10,US
2018-08-26,Vince Staples,12,US
2018-09-02,Vince Staples,14,US
2018-09-09,Vince Staples,15,US
2018-09-16,Vince Staples,15,US
2018-09-23,Vince Staples,14,US
2018-09-30,Vince Staples,11,US
2018-10-07,Vince Staples,12,US
2018-10-14,Vince Staples,12,US
2018-10-21,Vince Staples,12,US
2018-10-28,Vince Staples,34,US
2018-11-04,Vince Staples,52,US
2018-11-11,Vince Staples,27,US
2018-11-18,Vince Staples,22,US
2018-11-25,Vince Staples,20,US
2018-12-02,Vince Staples,18,US
2018-12-09,Vince Staples,22,US
2018-12-16,Vince Staples,21,US
2018-12-23,Vince Staples,17,US
2018-12-30,Vince Staples,17,US
2019-01-06,Vince Staples,32,US
2019-01-13,Vince Staples,19,US
2019-01-20,Vince Staples,15,US
2019-01-27,Vince Staples,17,US
2019-02-03,Vince Staples,17,US
2019-02-10,Vince Staples,13,US
2019-02-17,Vince Staples,12,US
2019-02-24,Vince Staples,13,US
2019-03-03,Vince Staples,14,US
2019-03-10,Vince Staples,16,US
2019-03-17,Vince Staples,13,US
2019-03-24,Vince Staples,20,US
2019-03-31,Vince Staples,17,US
2019-04-07,Vince Staples,14,US
2019-04-14,Vince Staples,12,US
2019-04-21,Vince Staples,14,US
2019-04-28,Vince Staples,12,US
2019-05-05,Vince Staples,13,US
2019-05-12,Vince Staples,11,US
2019-05-19,Vince Staples,16,US
2019-05-26,Vince Staples,10,US
2015-01-04,Higher Brothers,0,US
2015-01-11,Higher Brothers,0,US
2015-01-18,Higher Brothers,10,US
2015-01-25,Higher Brothers,9,US
2015-02-01,Higher Brothers,19,US
2015-02-08,Higher Brothers,0,US
2015-02-15,Higher Brothers,0,US
2015-02-22,Higher Brothers,0,US
2015-03-01,Higher Brothers,10,US
2015-03-08,Higher Brothers,0,US
2015-03-15,Higher Brothers,10,US
2015-03-22,Higher Brothers,0,US
2015-03-29,Higher Brothers,10,US
2015-04-05,Higher Brothers,10,US
2015-04-12,Higher Brothers,10,US
2015-04-19,Higher Brothers,10,US
2015-04-26,Higher Brothers,15,US
2015-05-03,Higher Brothers,10,US
2015-05-10,Higher Brothers,0,US
2015-05-17,Higher Brothers,11,US
2015-05-24,Higher Brothers,11,US
2015-05-31,Higher Brothers,0,US
2015-06-07,Higher Brothers,46,US
2015-06-14,Higher Brothers,0,US
2015-06-21,Higher Brothers,0,US
2015-06-28,Higher Brothers,23,US
2015-07-05,Higher Brothers,0,US
2015-07-12,Higher Brothers,11,US
2015-07-19,Higher Brothers,0,US
2015-07-26,Higher Brothers,11,US
2015-08-02,Higher Brothers,0,US
2015-08-09,Higher Brothers,0,US
2015-08-16,Higher Brothers,11,US
2015-08-23,Higher Brothers,11,US
2015-08-30,Higher Brothers,0,US
